sepal_length,sepal_width,petal_length,petal_width,species
8.084679236800403,2.6929142684974963,1.589721937591532,0.5285050671652336,versicolor
8.252120656395576,2.8162196060221873,1.1050841891176908,0.5963277250232306,virginica
6.450603903874869,3.314741062347143,5.019574258015302,-0.32148943885200204,versicolor
8.030034736977347,2.8181579415587836,3.1910369617115673,-0.33728627333710487,setosa
5.7396816371450665,2.3375154775352147,2.2633257629848056,-0.3246889138041223,setosa
8.67410162943661,2.002317313293787,2.089923227443383,0.45391623108429524,virginica
7.799099326954506,3.6274940034896286,1.4517091016875203,-0.2799466727265834,virginica
8.655349567270083,2.718261275651227,3.8688963996210477,0.5838177645364018,versicolor
8.716894025456961,3.109314289372943,2.7413986857411876,0.6224141260567617,setosa
8.599604361440718,2.4596914519279798,5.405838149331654,-0.27323919201232444,setosa
7.778539404173117,2.462479816548166,1.7132877403814595,-0.14924225580643125,virginica
7.170057707628225,2.14552065934806,1.612457597038853,0.8126432367423403,virginica
7.804289597638427,2.355739346032268,6.870083843942845,0.3715454020970761,setosa
8.066683673607283,4.4123984394961235,3.8367416919604462,-0.032885471754814155,versicolor
5.276647115972345,3.1759502589879434,4.702181170523522,1.0540115758136814,versicolor
8.707793858601613,4.109683572707037,7.509367617593366,-0.4304090815518082,versicolor
6.78010959681792,3.3554802630190954,1.4157256438370909,0.09597109142763349,virginica
6.249819519522986,2.8107409598489568,4.936562977459326,0.07056250008056272,virginica
6.592140668416945,2.2704250440105485,1.32239671492113,-0.3695224693591566,virginica
7.631800438643185,3.923186019363332,3.3392475006430082,0.3206408014137798,virginica
6.20312108407535,3.735354876165858,5.931962880029971,0.8285058348823723,versicolor
8.54385932754294,4.171262413988336,2.7824303216110065,-0.22553132086207872,setosa
8.626055348045941,2.8110901744573282,3.0697868511383337,0.03298533357264041,setosa
6.509849599602542,4.004763161765791,4.279702593804654,0.7253441291240483,virginica
8.083875112777985,2.0730926511308905,4.718606952744291,0.494236364518454,setosa
6.904808406812403,4.271199717269623,4.101612996153763,1.6782830793680845,versicolor
6.74555190585266,3.5073799998669317,6.6300907269309395,-0.28236840678557135,versicolor
5.046472824630886,2.4213430686971855,1.8331501104835755,0.49284865552488366,setosa
8.6216071340823,3.337611213544762,3.7182820281481908,-0.22252606733763863,virginica
6.6260427818415675,2.6271098896452494,1.114665626611397,0.48911905702379577,setosa
6.281014235597333,3.3069838829689266,3.099515984869489,-0.30767045124418063,virginica
5.849019795759072,2.9841468699868896,4.468847989232805,-0.2665033002379498,setosa
6.090152129026642,1.6408540589996243,5.5722538294650255,0.5614556343045702,versicolor
6.190768583664715,2.737094695944042,4.2155402348163795,-0.2867002382707959,virginica
7.172165932721846,2.7492898935065595,6.5146473787442005,-0.4440503337484379,versicolor
6.799944745756534,3.943171215362553,4.997421148739827,-0.07142372076286924,setosa
8.199366028553364,2.5107442812550613,2.1443617320358057,-0.4142444711196231,versicolor
4.962493540764396,4.401937218429996,3.4091963904483595,1.6464315240633318,setosa
8.243085651610894,2.3127348879381264,1.4056339292239268,0.3266009300587034,setosa
8.574569059505281,2.7509698781733256,4.014346688163776,0.9533064095644138,setosa
7.683716900009178,3.0818154352504568,2.1106860480448875,-0.3167445067518853,virginica
5.982937889855597,2.5950942834699187,1.398645008537677,1.1136673928331249,setosa
6.5662061791116715,2.4198635590067292,6.324046065227308,1.5386757320232385,virginica
8.174049446545085,2.9729999161423386,5.428646777812619,0.5176120112103593,setosa
8.34325488420098,2.590313782183109,2.7190892032937577,0.20755171133085581,virginica
6.658948220720472,3.0134880594195286,3.9024542320462134,-0.30952819250277935,virginica
6.13686905704146,2.072815954518478,3.3719811734144978,1.1015592557913254,virginica
8.47268618480884,3.722872332821578,1.9581794824666334,-0.09745297908713091,setosa
8.809691175551183,4.075553429543685,4.342418093615866,-0.10700291985177263,versicolor
8.427111248019026,2.4558910453144094,3.2588608321460795,-0.26348645424082046,setosa
8.178575029721916,3.960112209324995,0.23311526184156728,-0.2750572147989219,setosa
8.323601384735003,4.048510760291416,5.466136379215793,-0.2913541409542209,virginica
6.430781689043938,3.2337355776568617,1.4552693182776553,-0.266353643315936,setosa
8.761205093166428,2.6179584659207826,6.096381623738194,0.6106038700895757,setosa
6.042346277417095,2.538344907622131,6.4856094399741835,0.6316003333782465,versicolor
9.02632841111344,2.8844330333150507,0.5906016031181816,-0.02272048855082942,setosa
6.548417719097004,2.6431536111479326,3.529161544727157,0.9198106934200374,virginica
5.877496264797773,2.677137493188009,0.9768770153847828,0.5523136155485988,setosa
6.701496298906188,2.612353659067041,5.0526753199826775,1.332235685675868,setosa
6.071725087530194,3.133398186022759,1.4931803170918811,-0.004672576407968421,versicolor
6.304747254260277,4.097971937136237,3.9309015297747334,0.3739740100206744,versicolor
5.968120210923421,2.886354629669797,2.3161670980906615,0.4275963514599308,versicolor
6.0289472901121455,2.2454426158418137,4.870889882957558,0.14183464384280797,setosa
6.7107394877914714,3.29863402326754,5.394619643435173,0.41965400524853647,setosa
8.790044037553844,3.450454641734956,3.5213696728279835,0.5641714029515026,virginica
6.556002878445377,4.029557132816024,1.1662245479400608,-0.20994880459132653,virginica
6.589596389195208,3.5824709690888366,1.7489646718493326,-0.16563519994248893,versicolor
6.5602878093591155,2.492115675173674,4.82633775741816,0.26933777238800527,setosa
6.405361677922763,2.441987803836703,3.5014139975985836,1.0508979011477404,virginica
6.683144622417916,3.9018449595479145,4.192510216599428,-0.28903716674064267,virginica
6.175685276237834,2.960316499010079,1.4459708460936322,1.0893786202519695,versicolor
7.660048884002382,2.7011917393689346,6.074213057694665,0.4786235936938483,versicolor
8.059487133259566,2.4838856537484197,3.432239644741821,0.15254342407766885,virginica
6.444762176727341,3.615122912076062,2.12927829787653,1.2186292341964777,versicolor
5.777090817833793,2.1891446886663957,3.292791992387011,0.526784638121639,setosa
8.372981339429474,2.4061404333952314,2.609867090545243,-0.024842433664449992,versicolor
8.544661732249509,3.4269418355389716,4.997752484725411,1.8959960161134262,virginica
8.237109825515722,3.3304996337624035,2.6263972014235595,1.1250196233499716,versicolor
6.443182077721033,2.2692602484382394,1.3667557887988893,0.7141497969920092,setosa
6.244539838145664,2.693511045819395,1.1203187388978955,0.8085452957306135,versicolor
8.795967424515633,2.5614323574082145,0.9592310583807659,-0.3940634964917919,virginica
6.674103574333948,4.337553076353358,1.4657523064587956,-0.05061031498666113,setosa
6.045508506405298,1.9531272380970905,4.509586695128013,-0.333323453062446,versicolor
8.43375365286872,2.8300676809493654,2.0161212447725996,0.1552992027023592,setosa
8.240106764971513,2.787301127253779,4.732448302953859,1.6939673472982197,setosa
6.558833310158815,2.125010694965373,3.2882589129826396,-0.011361195599040252,virginica
8.61245246491455,2.409511730123816,6.7093199684789635,-0.3692620188047185,setosa
6.458392909036057,3.741017865359314,2.1801976622791828,0.683446369882836,setosa
8.112788331610066,3.4087863918966543,2.456873759814375,0.3200948689235359,virginica
5.227150924803355,2.455060082328652,1.9634792146711229,-0.4553200225875546,virginica
8.443409330674768,2.6744223895618067,5.976244551446635,-0.1534891866822466,setosa
6.4050272083117,4.219011270643412,5.10929032219619,-0.28947863090551645,versicolor
6.281568371252096,4.268008332684539,4.279190513658332,0.7203367184873574,setosa
6.773860178044762,3.466248603913831,1.8996588451919694,0.1388648170603468,virginica
6.778267822641307,3.8668890595307515,6.287623603619968,0.9425400692832221,versicolor
5.500621406719638,3.547696858526626,0.8088655156813553,-0.1049550192819485,setosa
6.393999331557281,2.0390553384617833,0.011325510182525811,0.24206387201241417,virginica
5.513926755360704,2.0433042481371606,3.9362541387223677,0.22635546069487722,virginica
8.318703397745352,2.8129259537385956,2.405259577834037,1.1235879347202755,versicolor
6.78503257474618,3.4901609617330496,1.9222276619940344,0.07160987286152334,versicolor
8.693361061710076,3.7734432350388385,6.07685685074101,-0.026247569631758116,setosa
6.340564043195723,3.074141669850423,5.834008968695203,-0.00923416690108464,setosa
6.825700722997098,2.709147295607556,6.110578850776722,0.12838639524173437,setosa
7.916640526879405,2.8072321784070953,4.060137272302505,0.6778371381446727,versicolor
5.71214764767196,4.756082446524028,5.379292417819214,1.721077061621398,versicolor
5.947409659793614,3.636542630359422,3.279833722502502,0.005323294474140594,versicolor
6.854059448898507,2.308804292912458,7.173934034619428,-0.16655342830177838,setosa
6.905250142036819,2.2603436906037877,1.1008385472964148,-0.12310781004555416,setosa
7.483340695846127,3.049939001568994,5.001208874731221,-0.4107449696714655,virginica
6.672749234298099,2.0416637930029697,4.362055851372606,0.37197743227307417,virginica
6.477538818220906,3.0153621028156454,5.377031263136749,0.22259809415572368,setosa
7.615310308407148,2.037968732546916,4.6905324418132,0.29630146792078405,setosa
6.794075333204958,2.035087744331574,4.316632052502317,-0.2902792716832236,setosa
6.249747687123294,2.320501856873762,4.73406325526986,-0.32853723465590706,setosa
7.893395892400341,2.1537520867600857,5.203912567124424,1.8998127381692143,versicolor
8.089395835968018,1.924341214438453,4.78670538369362,-0.19111198667384965,setosa
5.304295427992281,3.4793129348729845,0.6231125706630088,0.29262493748418983,virginica
6.161254018867676,1.9909304039990636,2.1373474006162443,1.5667434822604724,versicolor
8.771266701444343,2.841472155934412,5.56211791384152,-0.36029813929769644,virginica
5.909212727810949,2.9238323923867044,1.5966386069399592,0.798507492224577,setosa
8.932623118387957,2.408854215903225,4.728969064359703,1.3225929937582785,virginica
7.698099320946349,1.9475591620567343,3.667634156221541,-0.07893751971584506,virginica
7.255072632430888,3.855006191388004,4.194563871877147,0.8106207480363768,versicolor
8.854592828254663,3.7511856622926216,4.520807314770552,0.4828397887390532,virginica
5.630297749969386,2.83239010730806,5.57282484286455,-0.16069899204299837,virginica
8.09730812750353,3.5496957128795787,5.489274601100027,1.0216115376111194,setosa
7.330876150642795,2.083780541066254,1.3733455822262053,0.5060530972966608,versicolor
5.92798947123536,2.2466188037661547,4.561591642351523,-0.26155416958201877,virginica
7.969369708847058,2.8248858621316946,1.1513858058512072,-0.1352904773741564,versicolor
8.56170290321504,2.460408442067525,5.262675009515182,0.3066362996129805,setosa
7.833915816752944,1.5627391844461949,1.1677019453910509,0.9646659003774855,virginica
6.298119218880412,2.638236285498028,0.8881409799396462,-0.23251317260002974,virginica
6.691648424171685,3.774310699821937,2.2020316433633935,-0.41701744759907083,virginica
6.17400084922245,3.5290558106091803,1.2447921520592766,0.012609519283607762,setosa
7.969175941950914,2.597931194477582,5.057262551547977,-0.3457113404147431,setosa
6.413113163482327,3.5458846299594198,0.5749984045545811,0.21051902861301555,setosa
6.613672964691721,2.858606847331117,4.398589033011583,0.7512904430030795,versicolor
5.766478382480268,2.1209534680170687,4.128983893865622,0.06373025775449159,virginica
5.511446132468681,3.358229445839473,5.9085427750106465,0.3167541924777826,setosa
6.027652917302825,3.2221493004836357,4.927167678192899,0.06813495790769661,versicolor
8.410135926850499,2.3677452466765203,5.4683151984565495,0.01636006488145647,virginica
6.199258702977058,2.914835609599829,3.5722541836586132,0.7282595298009952,virginica
6.353816586471539,3.1983831122095125,5.100230353643762,0.1976344600815627,setosa
6.575937714264529,2.1202373453097443,2.0295342882381426,0.7328611995666362,versicolor
5.69245570303396,2.5494939464675115,3.5759167016505944,0.3574464291515602,virginica
7.296106426235441,3.948201647797589,5.816341977174317,-0.3052528505668483,versicolor
6.400070131372278,2.872692639841567,5.48339078763697,0.6077554040175445,versicolor
6.189962072569965,3.2182243292292814,1.1288625070645968,-0.11202048885569138,versicolor
6.637888927970448,3.9469995076174604,3.8888672736911536,0.06524950118606856,virginica
6.403081747486723,2.922269894269715,0.9720488582011675,-0.058389790608812,virginica
6.469630403849695,4.214372577262597,1.6897976682792575,-0.11631511990601523,virginica
7.476609574298641,1.9523286303593033,6.812975055551874,-0.4988864353594043,virginica
5.1917921008201455,3.071880541247162,2.0987946367415558,0.7864376937254333,virginica
7.217246652170964,2.628021480371022,5.316010333409743,0.18716647096610695,setosa
6.37715526216456,3.1966335182751657,4.1100642058413355,0.5302043943406634,setosa
6.3462622124373205,2.8641333570202803,3.1048450406467567,0.2883104411620392,virginica
8.587887223932134,3.17647021044872,1.0816702248134815,1.212906658265449,virginica
6.523396313658047,2.8713819395827893,4.907863818395203,0.6406418570987005,versicolor
5.0652694903223985,2.302192195982615,5.054034043498191,-0.011121483218081207,virginica
7.919345526504094,2.085170748417281,1.6085548397042502,0.4361054186356521,virginica
8.47932068080563,2.594248807465857,0.7804528980596926,-0.2609377255937236,versicolor
5.612695262725316,4.229957151306849,3.214153995807929,1.0854279744586208,virginica
7.9214845273514065,2.9803273304671274,2.054613352879858,1.0477229057064892,virginica
6.567605628184232,3.7395363584612675,4.049704928957936,0.2297059568218558,versicolor
8.810392484485849,3.169967006283316,2.2111176468534417,-0.08117358417126791,virginica
8.654989886394544,3.3157555017850515,1.4725162691509437,1.5546080864626124,setosa
7.132762050341819,3.2800399214753138,1.684708122975247,0.5005119765389108,setosa
7.850531972840687,2.8722833730129476,7.17781024227247,0.4416076785272769,versicolor
6.7563252692980535,2.5302111102294234,1.5256804862208584,0.7600896086337198,versicolor
6.159659824723587,2.283076858664733,3.4946079365992766,0.9807754008215149,setosa
8.19473212847807,3.4225650358390327,3.427452211228407,-0.37930475843399153,versicolor
5.538092933014198,4.033245354926475,1.4286863422028464,0.8552981560848323,setosa
6.092603944133373,2.7562406984995835,4.504870021780272,0.03252792975781871,setosa
6.698957050159937,2.572771121731818,1.4887645949011485,0.7953594486743478,setosa
6.037815384670484,2.931212900653653,4.2604724870734865,0.12659628465884581,setosa
5.279221337443208,2.631736604845301,1.6747097032703417,0.14223974455395139,versicolor
6.338032913147666,2.683974334834235,1.2755153196679756,1.1914849192079717,setosa
6.748526323045837,3.5767666541840093,5.057556211268251,1.2987989137350162,virginica
7.340231807833252,3.51316695557716,5.076980883291377,-0.11900409846859938,setosa
6.299746137218662,2.122673725641475,5.791798063833875,-0.13683693223496618,setosa
8.75974934843737,3.5659854028923985,2.8430243752887647,1.0645204628567932,virginica
6.883538621500001,3.4117300221397375,5.887916539007823,1.1665812674386085,virginica
6.8761253184066655,4.327551626648578,4.970808903426563,1.141466440290556,virginica
6.0398618598075275,2.779661588385415,3.9705362814635885,0.6802088000899473,virginica
8.317270176053913,2.6933771106337208,0.8667690407591486,-0.32888239577921835,virginica
7.853478192478943,3.6014678779537896,1.5911131375923693,0.27901235215340336,virginica
7.0979907785502006,3.269664405573248,3.9425833990036154,0.30781222361060134,virginica
7.897043249041678,2.777543715093223,1.8524208877861053,-0.3357628133811377,virginica
6.812075043336166,3.023161207143375,1.785133632636164,-0.24395361286064426,versicolor
5.57390574016856,2.707080664534895,6.577652008819847,-0.0766863470378189,setosa
8.7279028048359,3.4636798110243023,1.7004647287744783,0.7679877662796007,virginica
6.177555484072658,3.912449303343469,5.298356804438157,0.15401783876716402,setosa
6.4223667158282955,2.5893772838790605,1.8811313367493976,0.1722342876221632,virginica
7.819305242602656,2.8482217810292907,7.034728154551884,0.008664492155901315,virginica
7.181903965757045,3.610723315576593,0.6685626495630975,1.012011180010727,setosa
6.340576229049242,2.307292477719569,5.366785986318359,-0.0766486002363776,virginica
6.1913586355193235,3.2925692991194744,4.255370910633946,-0.05660250687889484,versicolor
6.38621513660143,4.0239425652016,2.066942239977296,-0.28642710251058706,virginica
8.641835916631237,2.343868435044668,4.099799955635706,2.1404185894398875,setosa
8.257083977387474,2.560318398158768,4.918827158655136,0.1011259355506384,setosa
8.015219392309486,3.7362470878118783,1.232570355390604,-0.3112119991609041,versicolor
8.49147933862415,2.425804422300127,4.306821402135389,0.42510298814628,setosa
6.4181499829368835,3.2116973414194683,2.478030889580166,-0.29957976048944196,setosa
7.481417297206235,2.9425583403006557,4.122932087918199,1.0910055533945369,setosa
6.358282487999381,3.5567106389921417,2.0405623762610072,-0.3604286971458533,virginica
5.9758087914198486,2.313859701329325,0.5833858715036563,-0.26792803413552174,versicolor
5.964051527196241,3.7416616298809227,0.4230235459669849,-0.17194274034896612,versicolor
6.296025924411427,2.1624518909454418,1.866532598742033,0.3867202569249153,setosa
6.158950251191857,4.7925183641441755,4.027574712307183,-0.3137660489430058,setosa
8.195037822835959,2.6598779574145723,0.25653593075564785,-0.1821065357996015,virginica
8.718769799047843,2.1418247850469427,4.363086050939701,-0.3890748849145295,setosa
4.685210737289524,2.2062551974006013,5.047832690017128,-0.36563709060287314,virginica
8.919125801249674,2.802173785342797,5.5078890038007176,1.3428887078803677,versicolor
8.818786872185324,3.2722249439430455,2.6178199102075013,0.21740001336715925,versicolor
6.021989879567831,3.3897336298811016,6.818187352023052,0.5601891043559069,virginica
6.101470755970288,3.3624561575066108,3.666132591283394,-0.3009535160132612,virginica
6.077025523746454,2.696718466935273,4.34931972613339,0.11367000059083712,setosa
8.825981005490853,3.517632523788379,0.5731707698074592,1.5930465038948611,versicolor
8.502103678979331,3.561089921994847,5.0369694444403414,0.3401405990331581,versicolor
7.978160226918062,4.345075703739164,5.439711332537837,-0.40231462896895637,versicolor
8.309190938949499,1.8529940311299373,1.7874815555852566,-0.03397813357098417,virginica
7.772849328371993,2.762731164973049,0.8744435667319808,0.9808575100709087,versicolor
8.758405875033231,3.5826060869195264,0.945138492228807,0.38132538673860417,versicolor
6.035295906008687,3.464929829967709,0.5015611364810735,-0.30389064000558447,setosa
7.377229851546256,3.7263639224307843,4.465634994569271,-0.32211291434012507,setosa
6.096239818007041,2.265449522157649,2.366193058239165,0.33839133773405106,setosa
6.068161366736572,2.803359676300616,6.16860470299337,0.7795426060702375,setosa
5.395523818236824,2.620263319166795,0.8624873092800495,-0.3239772119972119,versicolor
8.614212356617234,2.277531295968677,1.5526703843183238,-0.24343147648828484,setosa
6.22873948944329,2.237918673760506,2.3004850156015433,-0.10013799055352834,versicolor
6.303472336059205,3.110922382120465,5.172214579594326,0.7880820724718794,virginica
7.897848232722018,2.1425561428168867,3.3378652113753065,-0.3426248920713438,virginica
7.979250101234524,3.629449895308197,6.782979187199048,0.2758397594001112,setosa
6.8245233985176315,3.680441713748509,3.8718767815635697,1.6168570893397574,setosa
8.420086295393006,2.6396877282906366,4.0190324605572325,0.4933179109298158,setosa
6.78512664098387,3.1698519399133747,6.474349112102116,0.2612313121425174,versicolor
6.691283703713728,3.461193716603251,0.5782022652373294,0.828713406229122,virginica
7.852077809720213,2.4658792736833295,4.70032838403047,-0.4380577855301993,virginica
8.62421499236154,3.849176080646215,4.043900481626648,-0.25935744351752527,setosa
7.378937819910311,3.9417092365972843,5.547573126558225,0.6521537619001505,versicolor
5.683540706495513,2.4917065376155403,4.216522019533278,0.7270812725186646,virginica
7.656246531037289,2.5059608274656573,4.005672478267028,0.07443448097906588,setosa
6.339615256916465,2.69327724872244,2.1811222698842556,0.9178971613897962,setosa
6.7268767646543015,2.013748888169424,1.5211380377370982,0.14139244479359214,virginica
7.941907764522827,2.8192742910249784,1.4379284504864032,0.4386986501966572,setosa
6.047251617925788,3.1646477523198215,6.386779129261721,0.5548012333040861,versicolor
6.6434179814702,2.5938434213370254,6.5380413135742295,0.1749650991850149,versicolor
8.52210740308368,2.7107723307279477,2.0658777260209233,-0.2124728754788916,virginica
6.112576771838063,3.3923439815465684,3.746906981200201,0.9637617584519094,virginica
6.6887238193271035,3.824877171179434,4.073978937057618,-0.18970929747844106,setosa
6.07016636721427,3.193724240710023,2.0855658652879456,1.31178431915989,versicolor
6.286634693299383,2.925851203116049,6.009626942948944,-0.1951036455998299,versicolor
6.41460283062831,3.6601519673607275,5.207854200250705,-0.2850701180640602,setosa
5.98077051822443,2.7009431220181397,5.762940800024575,-0.1351241443951181,setosa
6.583010578007945,2.6931656568819857,0.6269449885211975,0.385538970166462,virginica
5.69030087086163,2.6553655076186238,6.138009436651091,0.8305186606041515,virginica
6.255206949499846,2.998922997834477,1.9004964761978904,0.3422302063049427,virginica
5.988691750585645,2.7395557258681005,3.6411406644331192,0.3912749175783079,virginica
8.533616159511407,3.47696304421449,1.5056231399985738,-0.2256269112516317,versicolor
8.898527881588029,3.9412521771776166,5.2451679077854365,0.9912716476366665,setosa
9.01457018195607,2.2791661123167115,6.107211049378044,0.1356183677684779,versicolor
6.5938612254190785,3.0094908814901515,6.515655736268692,-0.2319279427697546,versicolor
5.712297338636676,2.2592307081221166,3.72422165457265,0.46548694950840264,versicolor
5.917386442505604,3.734196356831478,1.6925790337805808,0.9459494834975519,versicolor
6.175120558131331,2.628642994861583,1.163206268763361,-0.2080043573382278,setosa
8.172915901606068,1.8187676651644122,5.130544391105683,0.15725311033678713,virginica
8.40250250834564,2.928340490047933,5.577267786097711,0.04027576363074378,virginica
4.965390299864752,2.305886542067505,0.5335131071778758,0.1249883539128065,virginica
8.190258812503037,3.696174689205254,2.3386835875078713,0.3103174958993551,virginica
5.798842085344832,2.5722863687427466,1.160055390212526,-0.29816956469286576,setosa
6.4491280259841846,3.0788495684324637,2.6386889464293097,-0.11856448719895041,virginica
6.959592729996849,4.1661253264028435,3.3759533048767656,0.4423173071928388,versicolor
8.324165664196531,2.972758587903982,4.145827681951287,1.1203204880249356,setosa
6.791512242014777,3.6349577803136004,1.422444913495077,0.5427286664905544,virginica
6.4251977889024445,1.8467936672042695,0.9710314860329528,1.9706689723891158,versicolor
6.295008940109843,3.882145088346877,1.080663354788073,1.614756304345727,versicolor
6.024891859439684,2.7844520288080656,5.409660406132915,1.0725570884544189,versicolor
6.764692247353783,2.4333744169589524,3.5488375008948116,0.08133039876219386,virginica
6.266480146726426,3.515750679557847,4.148100512564361,0.29140646129471337,setosa
7.230781364428955,1.7988355589990583,6.3576056087802355,1.3812463675752,versicolor
7.441917992796608,1.8666942280648307,3.421018471499124,0.00765953404704478,versicolor
8.053549304044651,1.9928586323850128,1.8494485456629775,0.558860731308463,setosa
7.031833911736136,3.891651704741262,4.135164084722456,-0.3467181276637575,setosa
7.490409061197325,3.5640730470423354,0.11002312926309843,0.8083070639962084,setosa
6.785873398638997,3.958958480006765,1.6167280472261472,0.5187326039816653,versicolor
6.557580732689195,2.4403105781285346,1.8635359524081214,0.5996455237010232,virginica
8.475366770148478,2.4076667818607165,3.912858291455429,1.8493341314494947,virginica
8.613406341347384,4.766037625951787,5.213486352114579,-0.2166228856814027,setosa
8.368271273662083,3.0058512366404253,3.8659590978362894,0.07463338215494239,setosa
6.662362076894499,2.0177348007710876,1.1979300194645612,0.38157599753923477,setosa
6.346833023470582,2.32769040797285,1.3722897895006418,-0.2261530859853788,virginica
7.199699572516966,2.2733093504545923,1.4470278959335465,-0.03672842396146003,setosa
7.809929297485185,3.0036722981078703,3.9917876830268653,0.8068559971657967,virginica
4.774136869728256,3.8658148418820177,3.0300321191970134,-0.20746022377383905,virginica
8.778075707999772,3.0150060064910407,2.5112908877590594,1.1839544772845665,setosa
6.604460780111647,3.1770591937140935,4.70919909681973,-0.21854476562086445,setosa
8.762888819177014,3.149734626491439,1.8824855369940012,0.4329786858829756,setosa
8.88121677803426,1.998704416074475,1.7995513461770019,0.6316719961582518,versicolor
8.137858191794063,4.287237799985298,0.8811169058838657,0.8569752845128115,virginica
8.13155999397727,2.988459772626023,5.276320775305227,1.5904385950443654,virginica
7.883305743479338,2.5546414682459737,7.161757850776574,0.3976035671105779,setosa
8.254793160950726,1.8052984233850342,1.6511653788269345,-0.27315775964269534,virginica
7.60039300830946,3.195749717292316,1.9309279670873027,0.28223383438343363,virginica
7.629693331104866,3.4342712521865026,1.7767911860947796,0.08146512403474104,setosa
6.521515630264934,3.4688027282109886,1.1774201726400624,0.6487779853172517,versicolor
8.540073909838956,2.9693956912646997,6.707502750796076,0.14575165200472573,setosa
7.242405057121166,2.894975740510525,3.9696264647672543,-0.3746242025654079,versicolor
8.325493147963277,2.6237758755322305,0.7208164408492105,0.9723985859482522,versicolor
